h,t,D_direct,D_local,D_residual,L_tent,L_block,L_residual
0.693147180559945309417232121458,0.893147180559945309417232121458,0.021496425974991308250204122651927068331684224304392,0.021496425974991308250204122651927068331684224304392,1.3583518618240068551e-71,0.62034947259484863658840345880768742647191635411552,0.62034947259484863658840345880768742647191635411552,9.0556790788267123675e-72
0.693147180559945309417232121458,3.7,-0.012403480633615545801129668321326598485709886509081,-0.012403480633615545801129668321326598485709886509081,5.4334074472960274205e-71,3.1110499060011544948407286394055688039841883282219,3.1110499060011544948407286394055688039841883282219,-1.0866814894592054841e-70
0.693147180559945309417232121458,6.2,0.014792237654546755514166019502023279964676259150718,0.014792237654546755514166019502023279964676259150718,2.2458084115490246671e-69,10.742667714022782830750545375850647777853308040196,10.742667714022782830750545375850647777853308040196,1.159126922089819183e-69
0.4,0.6,0.0017453843482480928382913967025468975824212573700224,0.0017453843482480928382913967025468975824212573700224,5.6597994242666952297e-72,0.15039748755119866881361710163948676029049578367017,0.15039748755119866881361710163948676029049578367017,2.2639197697066780919e-72
0.4,3.7,-0.0039690637438312944753250325482288747487649705322811,-0.0039690637438312944753250325482288747487649705322811,1.8111358157653424735e-70,1.0288889655407928055575107446706134223170495285142,1.0288889655407928055575107446706134223170495285142,0.0
0.4,6.2,-0.00070821451530541302462917373337972129537809901126321,-0.00070821451530541302462917373337972129537809901126321,2.0103607554995301456e-69,3.5649433056571101989201499021692224971781849999692,3.5649433056571101989201499021692224971781849999692,6.1578617736021644099e-70
1.1,1.3,0.020248804984069852126129946426340804479641763352379,0.020248804984069852126129946426340804479641763352379,0.0,2.220334449625595626905106111375022324576074545769,2.220334449625595626905106111375022324576074545769,0.0
1.1,3.7,-0.013380565952223724339412812348530633808402269944133,-0.013380565952223724339412812348530633808402269944133,-1.4489086526122739788e-70,7.9178859616427128449436311972088203926457139638832,7.9178859616427128449436311972088203926457139638832,-1.4489086526122739788e-70
1.1,6.2,0.019574942781375897159447606321928728106089853260095,0.019574942781375897159447606321928728106089853260095,7.2083205467460630445e-69,27.504318782783033504910790938146874571549116954859,27.504318782783033504910790938146874571549116954859,0.0
